EmployeeID,Department,JobTitle,Gender,Salary,TenureYears,EarlyTenureFlag,PerformanceRating,HighPerformerFlag,AbsenceDays_Last6M,AbsenceFrequency_Last6M,LongLeaveFlag,HighAbsenceFlag,AvgOverallScore,LastOverallScore,AvgCommunication,AvgTeamwork,AvgProblemSolving,PerformanceDropFlag,TrainingCount,DaysSinceLastTraining,NoTrainingFlag,YearsSinceLastRaise,SalaryChangeCount,PayStagnationFlag,EngagementScore,CareerStagnationFlag,BurnoutRiskScore,AttritionFlag
PNR-1303,Human Resources,HR Coordinator,Male,72422,4,0,2,0,5,1,0,0,4,5,4,2,2,0,4,146,0,1,3,0,1.3,0,0.6,0
PNR-13047,Quality Control,QC Manager,Female,164473,5,0,3,0,5,1,0,0,4,5,4,2,4,0,3,18,0,3,2,1,1.1,0,0.6,1
PNR-13053,IT Support,IT Technician,Female,71117,7,0,2,0,10,1,1,1,2,5,3,2,3,0,3,581,0,4,3,1,-1.4,0,0.6,0
PNR-13057,Logistics,Logistics Coordinator,Non-binary,59750,3,0,2,0,0,0,0,0,4,5,2,3,2,0,4,22,0,1,2,0,2.8,0,0,0
PNR-13063,Research & Development,Research Lead,Male,127799,1,1,5,1,5,2,0,0,2,2,5,2,5,0,0,9999,1,0,0,0,-0.5,0,1.2,0
PNR-13082,Production,Line Supervisor,Male,58904,7,0,3,0,0,0,0,0,5,5,3,4,5,0,3,46,0,4,3,1,3.1,0,0,0
PNR-13085,Finance,Accountant,Non-binary,71377,2,0,2,0,0,0,0,0,3,3,5,3,5,0,3,28,0,1,1,0,2.1,0,0,1
PNR-9022,Human Resources,Recruiter,Non-binary,60321,6,0,4,1,0,0,0,0,3,3,4,5,2,0,1,1786,0,5,2,1,1.7,0,0,0
PNR-9061,Finance,Financial Analyst,Female,69957,6,0,4,1,0,0,0,0,4,4,4,4,5,0,2,878,0,5,2,1,2.4,0,0,0
PNR-9071,Finance,Accountant,Female,69094,7,0,5,1,0,0,0,0,3,3,3,3,5,0,1,1763,0,3,4,1,1.7,0,0,0
PNR-9073,Marketing,Digital Marketer,Male,73272,3,0,3,0,0,0,0,0,3,5,4,2,3,0,5,490,0,1,3,0,2.5,0,0,0
PNR-9088,Quality Control,QC Manager,Non-binary,136230,2,0,3,0,0,0,0,0,2,2,4,3,4,0,1,389,0,1,1,0,1.2,0,0,0
PNR-9093,Finance,Controller,Male,75335,7,0,3,0,1,1,0,0,3,4,3,4,2,0,2,734,0,4,3,1,1.6,0,0.6,0
PNR-9096,Research & Development,Lab Technician,Female,60000,6,0,4,1,0,0,0,0,3,4,3,2,5,0,0,9999,1,4,3,1,1.5,1,0,0
PNR-9120,IT Support,IT Technician,Female,70182,5,0,2,0,0,0,0,0,3,4,4,4,3,0,2,540,0,2,3,0,1.9,0,0,0
PNR-9123,Quality Control,QC Inspector,Female,55311,6,0,5,1,2,1,0,0,3,5,4,3,2,0,2,739,0,3,3,1,1.3,0,0.6,1
PNR-9132,Logistics,Warehouse Associate,Female,71339,7,0,5,1,0,0,0,0,2,4,3,4,3,0,0,9999,1,4,3,1,1,1,0,0
PNR-9170,Research & Development,Scientist,Female,67077,5,0,3,0,0,0,0,0,3,5,2,3,3,0,3,116,0,1,3,0,2.1,0,0,0
PNR-9190,Human Resources,HR Generalist,Non-binary,63914,0,1,4,1,1,1,0,0,5,5,3,2,4,0,1,6,0,0,0,0,2.4,0,0.6,1
PNR-9205,Research & Development,Scientist,Non-binary,64012,2,0,2,0,0,0,0,0,4,4,5,5,3,0,5,17,0,1,1,0,3,0,0,0
PNR-9206,Logistics,Logistics Coordinator,Female,77422,7,0,4,1,0,0,0,0,3,5,5,2,3,0,5,7,0,4,3,1,2.5,0,0,0
PNR-9226,Human Resources,HR Coordinator,Female,57649,8,0,3,0,0,0,0,0,3,5,3,3,3,0,2,103,0,5,3,1,1.9,0,0,1
PNR-9256,Marketing,Marketing Coordinator,Male,83658,4,0,5,1,0,0,0,0,3,4,3,4,2,0,4,129,0,1,3,0,2.3,0,0,0
PNR-9257,Marketing,Marketing Coordinator,Male,83371,1,1,3,0,0,0,0,0,4,4,2,4,2,0,4,102,0,0,1,0,2.8,0,0,0
PNR-9286,Finance,Controller,Non-binary,74878,1,1,5,1,3,1,0,0,4,4,5,3,3,0,3,77,0,0,0,0,1.7,0,0.6,1
PNR-9306,Human Resources,HR Coordinator,Male,66371,3,0,4,1,0,0,0,0,2,3,2,4,2,0,1,366,0,1,2,0,1.2,0,0,0
PNR-9313,IT Support,Help Desk Specialist,Female,71118,5,0,5,1,0,0,0,0,5,5,5,3,2,0,1,158,0,2,3,0,2.7,0,0,0
PNR-9314,IT Support,IT Technician,Male,77944,5,0,2,0,3,1,0,0,2,2,2,2,4,0,0,9999,1,2,3,0,0.1,0,0.6,1
PNR-9318,Research & Development,Scientist,Non-binary,72276,5,0,2,0,0,0,0,0,5,5,5,2,3,0,2,84,0,3,3,1,2.9,0,0,0
PNR-9325,IT Support,IT Manager,Female,154612,2,0,3,0,0,0,0,0,4,4,3,5,4,0,5,120,0,1,1,0,3,0,0,1
PNR-9348,Quality Control,QC Inspector,Female,64145,2,0,4,1,0,0,0,0,5,5,5,5,3,0,0,9999,1,0,1,0,2.5,0,0,1
PNR-9372,Production,Operations Manager,Male,142100,7,0,2,0,0,0,0,0,5,5,3,4,2,0,3,718,0,4,3,1,3.1,0,0,0
PNR-9376,Production,Line Supervisor,Non-binary,59041,0,1,3,0,0,0,0,0,4,4,4,3,2,0,3,3,0,0,0,0,2.6,0,0,0
PNR-9383,Quality Control,QC Inspector,Male,63209,5,0,4,1,0,0,0,0,3,4,4,2,4,0,1,576,0,2,3,1,1.7,0,0,0
PNR-9390,Logistics,Logistics Coordinator,Male,77248,8,0,2,0,17,3,1,1,3,4,2,3,3,0,1,32,0,5,3,1,-3.4,0,1.8,0
PNR-9401,Marketing,Marketing Coordinator,Non-binary,58864,1,1,2,0,0,0,0,0,5,5,4,4,4,0,3,8,0,0,0,0,3.1,0,0,0
PNR-9407,Marketing,Marketing Manager,Female,161101,7,0,2,0,0,0,0,0,3,5,4,3,3,0,2,1973,0,3,3,1,1.9,0,0,0
PNR-9416,Research & Development,Research Lead,Female,90020,2,0,3,0,0,0,0,0,4,4,4,5,3,0,2,52,0,1,1,0,2.4,0,0,0
PNR-9429,Quality Control,QC Inspector,Female,62662,3,0,3,0,0,0,0,0,5,5,5,3,3,0,3,39,0,1,3,0,3.1,0,0,0
PNR-9450,Human Resources,HR Generalist,Male,73687,3,0,5,1,10,1,1,1,3,5,3,4,3,0,1,541,0,1,2,0,-1.3,0,0.6,0
PNR-9484,IT Support,IT Manager,Male,157932,1,1,5,1,2,1,0,0,4,4,4,2,3,0,0,9999,1,0,0,0,1.4,0,0.6,0
PNR-9503,Production,Production Worker,Female,73996,8,0,2,0,0,0,0,0,3,5,4,3,3,0,3,1673,0,5,3,1,2.1,0,0,0
PNR-9530,Marketing,Marketing Manager,Non-binary,160049,8,0,5,1,1,1,0,0,3,3,4,4,3,0,0,9999,1,5,3,1,1.2,1,0.6,0
PNR-9543,Finance,Accountant,Non-binary,65174,4,0,3,0,0,0,0,0,2,2,3,4,4,0,5,138,0,2,2,0,2,0,0,0
PNR-9593,Finance,Controller,Female,65083,6,0,2,0,0,0,0,0,3,4,3,3,2,0,0,9999,1,3,4,1,1.5,0,0,1
PNR-9598,Marketing,Digital Marketer,Male,78440,6,0,3,0,0,0,0,0,3,5,4,4,4,0,2,298,0,4,2,1,1.9,0,0,0
PNR-9622,Finance,Controller,Female,68781,6,0,5,1,0,0,0,0,3,5,3,4,5,0,0,9999,1,3,3,1,1.5,1,0,0
PNR-9631,Human Resources,Recruiter,Non-binary,64825,2,0,3,0,2,1,0,0,2,2,5,4,5,0,1,126,0,1,1,0,0.6,0,0.6,0
PNR-9637,Logistics,Logistics Coordinator,Non-binary,79001,5,0,2,0,0,0,0,0,2,3,5,3,2,0,1,482,0,2,3,0,1.2,0,0,0
PNR-9642,Sales,Sales Associate,Non-binary,77341,8,0,2,0,0,0,0,0,3,5,4,3,3,0,5,754,0,5,3,1,2.5,0,0,0
PNR-9656,Marketing,Marketing Coordinator,Female,75137,4,0,5,1,0,0,0,0,3,3,5,4,4,0,3,645,0,2,2,0,2.1,0,0,0
PNR-9658,Finance,Financial Analyst,Female,83209,5,0,2,0,1,1,0,0,3,3,3,4,3,0,4,599,0,3,3,1,2,0,0.6,0
PNR-9659,Production,Line Supervisor,Male,78801,1,1,5,1,0,0,0,0,4,4,5,5,3,0,0,9999,1,0,1,0,2,0,0,1
PNR-9678,Quality Control,QC Inspector,Male,63223,1,1,3,0,0,0,0,0,2,2,4,4,2,0,1,7,0,0,0,0,1.2,0,0,0
PNR-9698,Marketing,Marketing Manager,Non-binary,163843,3,0,2,0,3,1,0,0,4,4,5,3,5,0,0,9999,1,1,2,0,1.1,0,0.6,0
PNR-9708,IT Support,IT Technician,Female,67649,7,0,5,1,0,0,0,0,3,5,3,2,3,0,2,721,0,4,3,1,1.9,0,0,0
PNR-9719,Production,Production Worker,Non-binary,57764,3,0,2,0,0,0,0,0,3,4,4,4,3,0,3,504,0,1,2,0,2.1,0,0,0
PNR-9750,Research & Development,Lab Technician,Non-binary,81660,2,0,5,1,0,0,0,0,4,4,3,5,5,0,4,143,0,1,1,0,2.8,0,0,0
PNR-9758,Sales,Account Manager,Female,138073,7,0,3,0,3,1,0,0,3,5,3,3,2,0,0,9999,1,5,2,1,0.6,0,0.6,0
PNR-9759,Quality Control,QC Manager,Female,122522,7,0,5,1,3,1,0,0,3,3,3,2,4,0,0,9999,1,5,2,1,0.6,1,0.6,0
PNR-9763,Logistics,Logistics Coordinator,Non-binary,64547,1,1,4,1,0,0,0,0,2,2,4,4,5,0,2,12,0,0,0,0,1.4,0,0,0
PNR-9775,Research & Development,Research Lead,Non-binary,103160,5,0,2,0,0,0,0,0,3,4,2,2,2,0,3,236,0,2,3,0,2.1,0,0,0
PNR-9779,Research & Development,Research Lead,Non-binary,119599,5,0,5,1,0,0,0,0,4,4,2,4,4,0,4,127,0,2,3,0,2.8,0,0,0
PNR-9788,Finance,Controller,Male,55275,6,0,4,1,0,0,0,0,3,3,4,3,2,0,3,494,0,3,3,1,2.1,0,0,0
PNR-9801,Marketing,Marketing Coordinator,Non-binary,82299,2,0,3,0,0,0,0,0,4,4,2,3,2,0,5,111,0,1,1,0,3,0,0,0
PNR-9817,Logistics,Warehouse Associate,Non-binary,83679,1,1,4,1,0,0,0,0,4,4,4,4,3,0,3,264,0,0,1,0,2.6,0,0,0
PNR-9829,Sales,Regional Sales Manager,Male,168566,3,0,4,1,5,1,0,0,3,3,4,3,3,0,2,382,0,1,2,0,0.4,0,0.6,0
PNR-9833,IT Support,IT Manager,Male,149040,3,0,3,0,0,0,0,0,5,5,4,2,2,0,3,479,0,1,3,0,3.1,0,0,1
PNR-9844,Human Resources,Recruiter,Non-binary,84206,1,1,2,0,0,0,0,0,4,4,2,5,4,0,4,5,0,0,0,0,2.8,0,0,0
PNR-9846,Quality Control,QC Inspector,Female,72572,5,0,3,0,6,2,0,0,4,4,2,4,4,0,3,535,0,3,2,1,0.8,0,1.2,0
PNR-9878,Marketing,Marketing Coordinator,Male,65986,4,0,2,0,0,0,0,0,2,3,3,4,3,0,5,259,0,2,2,0,2,0,0,0
PNR-9883,Finance,Controller,Non-binary,82086,4,0,5,1,0,0,0,0,2,2,3,4,3,0,4,183,0,1,3,0,1.8,0,0,0
PNR-9888,Marketing,Marketing Coordinator,Female,81998,3,0,4,1,10,1,1,1,2,2,3,3,3,0,5,263,0,1,2,0,-1,0,0.6,0
PNR-9896,Logistics,Logistics Coordinator,Male,70273,4,0,3,0,0,0,0,0,4,5,3,2,4,0,1,1220,0,1,3,0,2.2,0,0,0
PNR-9902,Human Resources,HR Coordinator,Female,74138,2,0,3,0,0,0,0,0,4,4,3,5,2,0,0,9999,1,1,1,0,2,0,0,0
PNR-9908,Marketing,Marketing Manager,Non-binary,175018,4,0,2,0,5,1,0,0,4,5,2,3,4,0,5,9,0,1,3,0,1.5,0,0.6,1
PNR-9912,Human Resources,HR Generalist,Male,64566,4,0,4,1,0,0,0,0,2,3,4,3,2,0,1,38,0,0,4,0,1.2,0,0,0
PNR-9922,Logistics,Logistics Coordinator,Female,65284,6,0,4,1,0,0,0,0,3,3,3,4,3,0,3,56,0,3,3,1,2.1,0,0,0
PNR-9955,Production,Production Worker,Male,69504,1,1,4,1,0,0,0,0,2,2,3,5,3,0,3,14,0,0,0,0,1.6,0,0,0
PNR-9973,Marketing,Marketing Coordinator,Male,82186,5,0,5,1,0,0,0,0,4,5,3,3,3,0,2,140,0,2,3,1,2.4,0,0,0
PNR-9981,Finance,Accountant,Female,60957,7,0,2,0,0,0,0,0,3,5,3,3,3,0,2,800,0,5,3,1,1.9,0,0,0
PNR-9999,Research & Development,Scientist,Female,58652,1,1,4,1,1,1,0,0,4,4,3,4,2,0,4,125,0,1,1,0,2.5,0,0.6,1
PNR-8442,Marketing,Digital Marketer,Non-binary,84363,5,0,2,0,0,0,0,0,4,5,4,4,4,0,1,701,0,2,3,0,2.2,0,0,0
PNR-8451,Marketing,Marketing Coordinator,Female,76592,3,0,3,0,0,0,0,0,5,5,2,2,3,0,4,407,0,1,2,0,3.3,0,0,0
PNR-8458,Marketing,Marketing Manager,Male,174235,5,0,2,0,0,0,0,0,4,5,3,3,4,0,3,482,0,3,3,1,2.6,0,0,0
PNR-8510,Marketing,Marketing Manager,Female,158213,4,0,5,1,0,0,0,0,3,4,4,4,4,0,3,167,0,1,3,0,2.1,0,0,1
PNR-8513,Production,Production Worker,Female,84231,1,1,4,1,0,0,0,0,4,4,3,4,4,0,2,71,0,0,0,0,2.4,0,0,0
PNR-8518,Production,Production Worker,Female,72317,4,0,3,0,0,0,0,0,2,2,5,3,5,0,5,162,0,1,3,0,2,0,0,0
PNR-8520,IT Support,IT Manager,Male,121480,1,1,3,0,0,0,0,0,4,4,3,3,4,0,5,71,0,0,0,0,3,0,0,0
PNR-8529,Marketing,Marketing Coordinator,Male,66557,8,0,3,0,0,0,0,0,3,5,3,3,3,0,3,494,0,5,3,1,2.1,0,0,0
PNR-8530,Logistics,Logistics Coordinator,Non-binary,72176,5,0,3,0,0,0,0,0,2,3,3,3,3,0,0,9999,1,2,3,1,1,0,0,0
PNR-8539,Sales,Regional Sales Manager,Non-binary,123538,8,0,5,1,0,0,0,0,2,4,3,3,4,0,4,543,0,5,3,1,1.8,0,0,0
PNR-8540,Marketing,Marketing Manager,Male,149156,5,0,5,1,0,0,0,0,2,3,3,2,3,0,4,82,0,2,3,0,1.8,0,0,0
PNR-8542,Research & Development,Scientist,Non-binary,83006,5,0,2,0,0,0,0,0,4,5,4,3,2,0,3,606,0,2,3,0,2.6,0,0,0
PNR-8543,Production,Operations Manager,Male,130581,8,0,5,1,0,0,0,0,5,5,5,3,3,0,2,677,0,5,3,1,2.9,0,0,0
PNR-8563,IT Support,IT Manager,Male,159342,4,0,2,0,0,0,0,0,4,5,4,4,4,0,0,9999,1,1,3,0,2,0,0,0
PNR-8568,IT Support,IT Technician,Male,60812,8,0,3,0,0,0,0,0,3,3,3,3,4,0,2,411,0,4,4,1,1.9,0,0,0
PNR-8570,Quality Control,QC Manager,Female,158583,6,0,4,1,0,0,0,0,2,2,2,5,3,0,5,527,0,3,3,1,2,0,0,0
PNR-8587,Production,Operations Manager,Male,168852,8,0,5,1,0,0,0,0,2,4,4,3,3,0,4,198,0,5,3,1,1.8,0,0,0
PNR-8594,Research & Development,Scientist,Female,66215,6,0,4,1,0,0,0,0,3,5,3,2,3,0,0,9999,1,3,3,1,1.5,1,0,1
PNR-8605,Finance,Controller,Non-binary,68157,3,0,2,0,13,2,1,1,3,3,5,3,5,0,5,262,0,1,2,0,-1.4,0,1.2,0
PNR-8618,Sales,Sales Associate,Non-binary,72649,5,0,4,1,0,0,0,0,3,5,4,2,4,0,1,1473,0,1,4,0,1.7,0,0,0
PNR-8624,Research & Development,Scientist,Male,65611,5,0,4,1,0,0,0,0,4,5,3,2,3,0,1,1485,0,2,3,0,2.2,0,0,0
PNR-8639,Sales,Sales Associate,Non-binary,68259,7,0,5,1,0,0,0,0,3,5,3,3,4,0,1,1401,0,5,2,1,1.7,0,0,1
PNR-8644,Research & Development,Research Lead,Non-binary,129069,4,0,5,1,0,0,0,0,2,2,2,4,2,0,0,9999,1,1,3,0,1,0,0,0
PNR-8652,Quality Control,QC Manager,Male,150793,7,0,5,1,0,0,0,0,3,5,4,2,3,0,2,910,0,4,3,1,1.9,0,0,0
PNR-8683,Quality Control,QC Inspector,Non-binary,82871,7,0,2,0,0,0,0,0,3,4,3,3,5,0,5,260,0,4,3,1,2.5,0,0,0
PNR-8685,Human Resources,HR Coordinator,Non-binary,63910,3,0,4,1,0,0,0,0,2,2,3,4,3,0,4,95,0,1,2,0,1.8,0,0,1
PNR-8690,Quality Control,QC Inspector,Male,65857,4,0,2,0,0,0,0,0,4,4,2,4,2,0,4,876,0,1,3,0,2.8,0,0,0
PNR-8723,IT Support,Help Desk Specialist,Female,57734,1,1,5,1,1,1,0,0,2,2,2,3,5,0,2,4,0,0,0,0,1.1,0,0.6,0
PNR-8743,Human Resources,Recruiter,Male,79574,7,0,2,0,0,0,0,0,4,4,3,2,2,0,4,348,0,4,3,1,2.8,0,0,0
PNR-13093,Marketing,Marketing Manager,Male,146528,8,0,3,0,6,2,0,0,3,5,2,3,3,0,5,228,0,5,3,1,0.7,0,1.2,0
PNR-13113,Production,Operations Manager,Non-binary,168797,6,0,4,1,0,0,0,0,3,5,3,2,3,0,3,5,0,3,3,1,2.1,0,0,0
PNR-13132,Finance,Controller,Male,68981,6,0,2,0,3,1,0,0,2,2,5,3,5,0,3,764,0,3,3,1,0.7,0,0.6,0
PNR-13148,Marketing,Marketing Coordinator,Female,82379,5,0,2,0,1,1,0,0,3,3,3,4,3,0,4,63,0,3,2,1,2,0,0.6,0
PNR-13158,Sales,Account Manager,Female,148219,3,0,5,1,2,1,0,0,3,4,3,2,3,0,1,242,0,1,3,0,1.1,0,0.6,0
PNR-13167,Research & Development,Lab Technician,Female,56862,2,0,2,0,0,0,0,0,2,3,3,2,3,0,5,90,0,1,1,0,2,0,0,0
PNR-13198,Sales,Account Manager,Male,169587,2,0,2,0,0,0,0,0,2,2,3,4,2,0,0,9999,1,1,1,0,1,0,0,0
PNR-13199,Logistics,Logistics Coordinator,Male,77199,2,0,2,0,0,0,0,0,3,3,2,5,4,0,4,5,0,1,1,0,2.3,0,0,1
PNR-13201,Finance,Controller,Non-binary,80542,4,0,3,0,0,0,0,0,2,3,4,3,3,0,2,350,0,1,3,0,1.4,0,0,0
PNR-13217,Research & Development,Scientist,Female,57862,8,0,4,1,0,0,0,0,3,5,2,3,3,0,5,366,0,6,2,1,2.5,0,0,0
PNR-13231,Marketing,Marketing Manager,Female,165529,8,0,3,0,5,1,0,0,2,4,3,3,3,0,5,522,0,6,3,1,0.5,0,0.6,0
PNR-13232,Sales,Regional Sales Manager,Non-binary,161923,5,0,5,1,0,0,0,0,3,5,2,2,4,0,3,175,0,2,3,0,2.1,0,0,0
PNR-13234,Logistics,Warehouse Associate,Non-binary,71999,5,0,3,0,0,0,0,0,3,4,3,3,4,0,0,9999,1,3,3,1,1.5,0,0,1
PNR-13238,Logistics,Warehouse Associate,Non-binary,80045,4,0,5,1,0,0,0,0,3,5,2,3,4,0,5,173,0,2,2,0,2.5,0,0,0
PNR-13249,IT Support,Help Desk Specialist,Female,55535,3,0,5,1,0,0,0,0,3,5,3,3,2,0,3,254,0,1,2,0,2.1,0,0,0
PNR-13259,Research & Development,Lab Technician,Non-binary,83240,8,0,2,0,0,0,0,0,4,5,3,4,3,0,5,638,0,4,4,1,3,0,0,0
PNR-13263,Sales,Regional Sales Manager,Male,175508,7,0,5,1,0,0,0,0,3,5,4,3,3,0,0,9999,1,4,3,1,1.5,1,0,0
PNR-13266,Quality Control,QC Inspector,Male,84217,5,0,2,0,0,0,0,0,4,5,3,4,4,0,5,16,0,3,3,1,3,0,0,0
PNR-13270,Quality Control,QC Inspector,Male,60134,2,0,5,1,0,0,0,0,2,2,2,2,4,0,2,516,0,1,2,0,1.4,0,0,0
PNR-13271,Research & Development,Lab Technician,Non-binary,66993,5,0,3,0,0,0,0,0,4,4,5,3,4,0,2,454,0,2,3,1,2.4,0,0,0
PNR-13280,Sales,Account Manager,Female,166399,6,0,5,1,0,0,0,0,3,5,2,3,3,0,1,1474,0,4,2,1,1.7,0,0,1
PNR-13296,Marketing,Marketing Manager,Non-binary,161355,1,1,3,0,0,0,0,0,5,5,3,5,4,0,0,9999,1,0,0,0,2.5,0,0,0
PNR-13344,Sales,Regional Sales Manager,Male,170388,2,0,2,0,0,0,0,0,4,4,2,4,4,0,0,9999,1,1,1,0,2,0,0,0
PNR-13349,Sales,Account Manager,Non-binary,139463,6,0,5,1,0,0,0,0,5,5,3,3,5,0,2,949,0,2,4,0,2.9,0,0,1
PNR-13352,Quality Control,QC Inspector,Non-binary,72427,4,0,2,0,0,0,0,0,3,4,3,2,2,0,4,332,0,0,3,0,2.3,0,0,1
PNR-13354,Research & Development,Lab Technician,Female,80360,6,0,2,0,0,0,0,0,3,5,3,3,4,0,4,424,0,3,3,1,2.3,0,0,0
PNR-13359,Production,Operations Manager,Non-binary,161854,2,0,4,1,3,1,0,0,5,5,3,5,4,0,2,58,0,0,2,0,2,0,0.6,0
PNR-13360,Marketing,Marketing Coordinator,Non-binary,81479,7,0,5,1,0,0,0,0,4,5,4,3,2,0,2,560,0,4,3,1,2.4,0,0,0
PNR-13361,Sales,Regional Sales Manager,Male,146058,2,0,5,1,0,0,0,0,2,2,3,5,5,0,3,213,0,1,2,0,1.6,0,0,0
PNR-13369,Quality Control,QC Manager,Female,142823,6,0,2,0,0,0,0,0,3,5,3,3,3,0,0,9999,1,4,3,1,1.5,0,0,1
PNR-13376,Human Resources,HR Coordinator,Non-binary,69224,4,0,3,0,0,0,0,0,3,5,4,3,3,0,4,144,0,2,2,0,2.3,0,0,0
PNR-13383,Sales,Account Manager,Male,161836,5,0,4,1,0,0,0,0,2,2,3,2,4,0,3,887,0,3,3,1,1.6,0,0,0
PNR-13386,Research & Development,Research Lead,Female,107467,4,0,4,1,0,0,0,0,2,2,4,3,4,0,1,154,0,1,3,0,1.2,0,0,0
PNR-13398,IT Support,IT Technician,Male,63967,6,0,3,0,0,0,0,0,5,5,2,2,2,0,2,884,0,3,3,1,2.9,0,0,1
PNR-13406,Human Resources,HR Coordinator,Non-binary,71020,6,0,5,1,1,1,0,0,3,3,4,3,2,0,3,153,0,5,2,1,1.8,0,0.6,1
PNR-13409,Human Resources,HR Coordinator,Male,69564,3,0,3,0,2,1,0,0,4,5,2,2,2,0,0,9999,1,1,2,0,1.4,0,0.6,1
PNR-1341,IT Support,IT Manager,Female,174567,4,0,5,1,0,0,0,0,4,4,3,3,5,0,3,75,0,1,3,0,2.6,0,0,0
PNR-1342,IT Support,IT Technician,Female,76045,2,0,2,0,0,0,0,0,5,5,5,5,5,0,1,105,0,1,1,0,2.7,0,0,0
PNR-13436,Quality Control,QC Manager,Female,174297,3,0,5,1,0,0,0,0,3,3,3,2,2,0,0,9999,1,1,2,0,1.5,0,0,0
PNR-13439,Marketing,Digital Marketer,Male,67506,5,0,3,0,0,0,0,0,3,5,3,3,3,0,0,9999,1,2,3,0,1.5,0,0,0
PNR-13451,IT Support,Help Desk Specialist,Female,84966,5,0,2,0,3,1,0,0,3,5,3,2,3,0,0,9999,1,2,3,0,0.6,0,0.6,0
PNR-1346,Finance,Financial Analyst,Female,68987,1,1,2,0,0,0,0,0,3,3,4,2,4,0,5,2,0,0,0,0,2.5,0,0,0
PNR-13461,Sales,Regional Sales Manager,Male,148602,3,0,2,0,0,0,0,0,3,5,3,3,3,0,3,302,0,1,3,0,2.1,0,0,0
PNR-13507,Marketing,Marketing Manager,Female,159953,2,0,4,1,0,0,0,0,2,2,5,4,4,0,5,258,0,1,1,0,2,0,0,0
PNR-13513,Production,Line Supervisor,Non-binary,84354,5,0,4,1,0,0,0,0,4,4,4,3,3,0,5,89,0,2,3,0,3,0,0,1
PNR-13518,Logistics,Logistics Coordinator,Non-binary,62455,2,0,3,0,0,0,0,0,2,2,3,4,2,0,4,223,0,1,1,0,1.8,0,0,0
PNR-13526,Research & Development,Lab Technician,Male,79200,5,0,5,1,3,2,0,0,3,5,4,3,3,0,4,127,0,3,2,1,1.4,0,1.2,0
PNR-13530,Marketing,Marketing Coordinator,Female,72376,2,0,2,0,2,1,0,0,4,4,5,2,4,0,0,9999,1,1,1,0,1.4,0,0.6,0
PNR-13534,IT Support,IT Manager,Non-binary,151899,3,0,3,0,10,1,1,1,3,3,2,3,3,0,0,9999,1,1,2,0,-1.5,0,0.6,0
PNR-13545,Marketing,Marketing Coordinator,Female,56412,2,0,5,1,0,0,0,0,4,4,4,5,3,0,5,158,0,1,1,0,3,0,0,0
PNR-13546,Quality Control,QC Manager,Male,163033,5,0,4,1,5,1,0,0,2,3,3,3,3,0,2,307,0,1,4,0,-0.1,0,0.6,0
PNR-1357,Marketing,Marketing Coordinator,Female,58189,8,0,5,1,3,1,0,0,4,5,3,2,3,0,3,292,0,5,3,1,1.7,0,0.6,0
PNR-13572,IT Support,IT Manager,Non-binary,122076,3,0,5,1,0,0,0,0,3,4,5,3,4,0,5,37,0,1,2,0,2.5,0,0,0
PNR-13574,Human Resources,HR Coordinator,Male,70253,1,1,3,0,0,0,0,0,3,3,4,2,5,0,5,194,0,1,1,0,2.5,0,0,0
PNR-13578,Quality Control,QC Inspector,Female,75984,7,0,3,0,0,0,0,0,3,3,3,2,3,0,5,948,0,5,3,1,2.5,0,0,0
PNR-13581,Quality Control,QC Manager,Female,145101,7,0,4,1,0,0,0,0,3,5,3,4,3,0,5,200,0,4,3,1,2.5,0,0,0
PNR-13583,Sales,Sales Associate,Female,76826,8,0,4,1,4,2,0,0,4,5,3,3,3,0,0,9999,1,6,3,1,0.8,1,1.2,1
PNR-9795,Human Resources,HR Generalist,Female,84578,2,0,5,1,2,1,0,0,2,2,2,5,2,0,5,271,0,0,2,0,1.4,0,0.6,0
PNR-9802,Logistics,Logistics Coordinator,Female,68379,6,0,2,0,0,0,0,0,4,5,4,3,4,0,2,604,0,2,4,0,2.4,0,0,0
PNR-9807,Quality Control,QC Manager,Male,160918,4,0,5,1,0,0,0,0,3,4,3,3,2,0,2,17,0,1,3,0,1.9,0,0,1
PNR-9825,Quality Control,QC Manager,Male,159746,2,0,5,1,1,1,0,0,3,3,5,4,2,0,1,150,0,1,1,0,1.4,0,0.6,0
PNR-9826,Sales,Account Manager,Male,140219,1,1,4,1,0,0,0,0,2,2,3,2,2,0,3,6,0,0,0,0,1.6,0,0,0
PNR-9836,Finance,Financial Analyst,Non-binary,58881,1,1,3,0,0,0,0,0,2,2,3,4,4,0,1,152,0,0,0,0,1.2,0,0,0
PNR-9876,Logistics,Warehouse Associate,Non-binary,61744,7,0,2,0,0,0,0,0,4,5,4,3,5,0,0,9999,1,5,2,1,2,0,0,1
PNR-9885,IT Support,IT Technician,Non-binary,62972,7,0,2,0,0,0,0,0,4,5,4,3,2,0,3,396,0,4,3,1,2.6,0,0,0
PNR-9893,Human Resources,HR Generalist,Male,80370,2,0,3,0,0,0,0,0,5,5,2,2,5,0,3,40,0,1,1,0,3.1,0,0,0
PNR-9898,Human Resources,HR Coordinator,Non-binary,73565,4,0,5,1,3,1,0,0,3,5,4,2,3,0,0,9999,1,1,3,0,0.6,0,0.6,0
PNR-9904,Research & Development,Lab Technician,Male,69527,1,1,2,0,0,0,0,0,2,2,5,3,3,0,1,101,0,0,0,0,1.2,0,0,1
